date,datatype,station,value
2022-06-29,TMAX,GHCND:USR0000CBAR,68.0
2022-06-29,TMIN,GHCND:USR0000CBAR,50.0
2022-06-29,TMAX,GHCND:USR0000CCRE,79.0
2022-06-29,TMIN,GHCND:USR0000CCRE,44.0
2022-06-29,TMAX,GHCND:USR0000CDGR,84.0
2022-06-29,TMIN,GHCND:USR0000CDGR,50.0
2022-06-29,TMAX,GHCND:USR0000CHAY,94.0
2022-06-29,TMIN,GHCND:USR0000CHAY,43.0
2022-06-29,TMAX,GHCND:USR0000CHNM,86.0
2022-06-29,TMIN,GHCND:USR0000CHNM,67.0
2022-06-29,TMAX,GHCND:USR0000CSNL,99.0
2022-06-29,TMIN,GHCND:USR0000CSNL,58.0
2022-06-29,PRCP,GHCND:USS0019L39S,0.0
2022-06-29,TMAX,GHCND:USS0019L39S,80.0
2022-06-29,TMIN,GHCND:USS0019L39S,57.0
2022-06-30,PRCP,GHCND:US1CAAL0012,0.0
2022-06-30,PRCP,GHCND:US1CASD0053,0.0
2022-06-30,PRCP,GHCND:US1CASK0020,0.0
2022-06-30,PRCP,GHCND:USC00041697,0.0
2022-06-30,TMAX,GHCND:USC00041697,91.0
2022-06-30,TMIN,GHCND:USC00041697,57.0
2022-06-30,TMAX,GHCND:USR0000CBAR,70.0
2022-06-30,TMIN,GHCND:USR0000CBAR,48.0
2022-06-30,TMAX,GHCND:USR0000CCRE,75.0
2022-06-30,TMIN,GHCND:USR0000CCRE,51.0
2022-06-30,TMAX,GHCND:USR0000CDGR,83.0
2022-06-30,TMIN,GHCND:USR0000CDGR,50.0
2022-06-30,TMAX,GHCND:USR0000CHAY,93.0
2022-06-30,TMIN,GHCND:USR0000CHAY,45.0
2022-06-30,TMAX,GHCND:USR0000CHNM,84.0
2022-06-30,TMIN,GHCND:USR0000CHNM,62.0
2022-06-30,TMAX,GHCND:USR0000CSNL,94.0
2022-06-30,TMIN,GHCND:USR0000CSNL,51.0
2022-06-30,PRCP,GHCND:USS0019L39S,0.0
2022-06-30,TMAX,GHCND:USS0019L39S,79.0
2022-06-30,TMIN,GHCND:USS0019L39S,56.0
2022-07-01,PRCP,GHCND:US1CAAL0012,0.0
2022-07-01,PRCP,GHCND:US1CASD0053,0.0
2022-07-01,PRCP,GHCND:US1CASK0020,0.0
2022-07-01,PRCP,GHCND:USC00041697,0.0
2022-07-01,TMAX,GHCND:USC00041697,89.0
2022-07-01,TMIN,GHCND:USC00041697,54.0
2022-07-01,TMAX,GHCND:USR0000CBAR,73.0
2022-07-01,TMIN,GHCND:USR0000CBAR,48.0
2022-07-01,TMAX,GHCND:USR0000CCRE,80.0
2022-07-01,TMIN,GHCND:USR0000CCRE,37.0
2022-07-01,TMAX,GHCND:USR0000CDGR,83.0
2022-07-01,TMIN,GHCND:USR0000CDGR,51.0
2022-07-01,TMAX,GHCND:USR0000CHAY,92.0
2022-07-01,TMIN,GHCND:USR0000CHAY,45.0
2022-07-01,TMAX,GHCND:USR0000CHNM,82.0
2022-07-01,TMIN,GHCND:USR0000CHNM,53.0
2022-07-01,TMAX,GHCND:USR0000CSNL,93.0
2022-07-01,TMIN,GHCND:USR0000CSNL,51.0
2022-07-01,PRCP,GHCND:USS0019L39S,0.0
2022-07-01,TMAX,GHCND:USS0019L39S,79.0
2022-07-01,TMIN,GHCND:USS0019L39S,51.0
2022-07-02,PRCP,GHCND:US1CAAL0012,0.0
2022-07-02,PRCP,GHCND:US1CASD0053,0.0
2022-07-02,PRCP,GHCND:US1CASK0020,0.0
2022-07-02,PRCP,GHCND:USC00041697,0.0
2022-07-02,TMAX,GHCND:USR0000CBAR,59.0
2022-07-02,TMIN,GHCND:USR0000CBAR,50.0
2022-07-02,TMAX,GHCND:USR0000CCRE,74.0
2022-07-02,TMIN,GHCND:USR0000CCRE,42.0
2022-07-02,TMAX,GHCND:USR0000CDGR,81.0
2022-07-02,TMIN,GHCND:USR0000CDGR,50.0
2022-07-02,TMAX,GHCND:USR0000CHAY,86.0
2022-07-02,TMIN,GHCND:USR0000CHAY,44.0
2022-07-02,TMAX,GHCND:USR0000CHNM,80.0
2022-07-02,TMIN,GHCND:USR0000CHNM,60.0
2022-07-02,TMAX,GHCND:USR0000CSNL,89.0
2022-07-02,TMIN,GHCND:USR0000CSNL,50.0
2022-07-02,PRCP,GHCND:USS0019L39S,0.0
2022-07-02,TMAX,GHCND:USS0019L39S,76.0
2022-07-02,TMIN,GHCND:USS0019L39S,54.0
2022-07-03,PRCP,GHCND:US1CAAL0012,0.0
2022-07-03,PRCP,GHCND:US1CASD0053,0.0
2022-07-03,PRCP,GHCND:US1CASK0020,0.11
2022-07-03,PRCP,GHCND:USC00041697,0.0
2022-07-03,TMAX,GHCND:USC00041697,88.0
2022-07-03,TMIN,GHCND:USC00041697,51.0
2022-07-03,TMAX,GHCND:USR0000CBAR,65.0
2022-07-03,TMIN,GHCND:USR0000CBAR,51.0
2022-07-03,TMAX,GHCND:USR0000CCRE,72.0
2022-07-03,TMIN,GHCND:USR0000CCRE,38.0
2022-07-03,TMAX,GHCND:USR0000CDGR,72.0
2022-07-03,TMIN,GHCND:USR0000CDGR,50.0
2022-07-03,TMAX,GHCND:USR0000CHAY,79.0
2022-07-03,TMIN,GHCND:USR0000CHAY,45.0
2022-07-03,TMAX,GHCND:USR0000CHNM,77.0
2022-07-03,TMIN,GHCND:USR0000CHNM,56.0
2022-07-03,TMAX,GHCND:USR0000CSNL,81.0
2022-07-03,TMIN,GHCND:USR0000CSNL,46.0
2022-07-03,PRCP,GHCND:USS0019L39S,0.0
2022-07-03,TMAX,GHCND:USS0019L39S,69.0
2022-07-03,TMIN,GHCND:USS0019L39S,51.0
2022-07-04,PRCP,GHCND:US1CAAL0012,0.0
2022-07-04,PRCP,GHCND:US1CASD0053,0.0
2022-07-04,PRCP,GHCND:US1CASK0020,0.16
2022-07-04,PRCP,GHCND:USC00041697,0.0
2022-07-04,TMAX,GHCND:USC00041697,78.0
2022-07-04,TMIN,GHCND:USC00041697,50.0
2022-07-04,TMAX,GHCND:USR0000CBAR,75.0
2022-07-04,TMIN,GHCND:USR0000CBAR,54.0
2022-07-04,TMAX,GHCND:USR0000CCRE,72.0
2022-07-04,TMIN,GHCND:USR0000CCRE,35.0
2022-07-04,TMAX,GHCND:USR0000CDGR,72.0
2022-07-04,TMIN,GHCND:USR0000CDGR,50.0
2022-07-04,TMAX,GHCND:USR0000CHAY,72.0
2022-07-04,TMIN,GHCND:USR0000CHAY,53.0
2022-07-04,TMAX,GHCND:USR0000CHNM,75.0
2022-07-04,TMIN,GHCND:USR0000CHNM,47.0
2022-07-04,TMAX,GHCND:USR0000CSNL,88.0
2022-07-04,TMIN,GHCND:USR0000CSNL,51.0
2022-07-04,PRCP,GHCND:USS0019L39S,0.0
2022-07-04,TMAX,GHCND:USS0019L39S,70.0
2022-07-04,TMIN,GHCND:USS0019L39S,50.0
2022-07-05,PRCP,GHCND:US1CAAL0012,0.0
2022-07-05,PRCP,GHCND:US1CASD0053,0.0
2022-07-05,PRCP,GHCND:US1CASK0020,0.01
2022-07-05,PRCP,GHCND:USC00041697,0.0
2022-07-05,TMAX,GHCND:USC00041697,80.0
2022-07-05,TMIN,GHCND:USC00041697,52.0
2022-07-05,TMAX,GHCND:USR0000CBAR,72.0
2022-07-05,TMIN,GHCND:USR0000CBAR,59.0
2022-07-05,TMAX,GHCND:USR0000CCRE,73.0
2022-07-05,TMIN,GHCND:USR0000CCRE,39.0
2022-07-05,TMAX,GHCND:USR0000CDGR,74.0
2022-07-05,TMIN,GHCND:USR0000CDGR,48.0
2022-07-05,TMAX,GHCND:USR0000CHAY,79.0
2022-07-05,TMIN,GHCND:USR0000CHAY,59.0
2022-07-05,TMAX,GHCND:USR0000CHNM,75.0
2022-07-05,TMIN,GHCND:USR0000CHNM,60.0
2022-07-05,TMAX,GHCND:USR0000CSNL,90.0
2022-07-05,TMIN,GHCND:USR0000CSNL,62.0
2022-07-05,PRCP,GHCND:USS0019L39S,0.0
2022-07-05,TMAX,GHCND:USS0019L39S,72.0
2022-07-05,TMIN,GHCND:USS0019L39S,54.0
2022-07-06,PRCP,GHCND:US1CAAL0012,0.0
2022-07-06,PRCP,GHCND:US1CASD0053,0.0
2022-07-06,PRCP,GHCND:US1CASK0020,0.0
2022-07-06,PRCP,GHCND:USC00041697,0.0
2022-07-06,TMAX,GHCND:USR0000CBAR,68.0
2022-07-06,TMIN,GHCND:USR0000CBAR,55.0
2022-07-06,TMAX,GHCND:USR0000CCRE,76.0
2022-07-06,TMIN,GHCND:USR0000CCRE,44.0
2022-07-06,TMAX,GHCND:USR0000CDGR,79.0
2022-07-06,TMIN,GHCND:USR0000CDGR,48.0
2022-07-06,TMAX,GHCND:USR0000CHAY,83.0
2022-07-06,TMIN,GHCND:USR0000CHAY,54.0
2022-07-06,TMAX,GHCND:USR0000CHNM,77.0
2022-07-06,TMIN,GHCND:USR0000CHNM,58.0
2022-07-06,TMAX,GHCND:USR0000CSNL,88.0
2022-07-06,TMIN,GHCND:USR0000CSNL,59.0
2022-07-06,PRCP,GHCND:USS0019L39S,0.0
2022-07-06,TMAX,GHCND:USS0019L39S,75.0
2022-07-06,TMIN,GHCND:USS0019L39S,54.0
2022-07-07,PRCP,GHCND:US1CAAL0012,0.0
2022-07-07,PRCP,GHCND:US1CASD0053,0.0
2022-07-07,PRCP,GHCND:US1CASK0020,0.0
2022-07-07,PRCP,GHCND:USC00041697,0.0
2022-07-07,TMAX,GHCND:USC00041697,80.0
2022-07-07,TMIN,GHCND:USC00041697,54.0
2022-07-07,TMAX,GHCND:USR0000CBAR,70.0
2022-07-07,TMIN,GHCND:USR0000CBAR,52.0
2022-07-07,TMAX,GHCND:USR0000CCRE,77.0
2022-07-07,TMIN,GHCND:USR0000CCRE,38.0
2022-07-07,TMAX,GHCND:USR0000CDGR,79.0
2022-07-07,TMIN,GHCND:USR0000CDGR,49.0
2022-07-07,TMAX,GHCND:USR0000CHAY,85.0
2022-07-07,TMIN,GHCND:USR0000CHAY,49.0
2022-07-07,TMAX,GHCND:USR0000CHNM,79.0
2022-07-07,TMIN,GHCND:USR0000CHNM,62.0
2022-07-07,TMAX,GHCND:USR0000CSNL,90.0
2022-07-07,TMIN,GHCND:USR0000CSNL,56.0
2022-07-07,PRCP,GHCND:USS0019L39S,0.0
2022-07-07,TMAX,GHCND:USS0019L39S,78.0
2022-07-07,TMIN,GHCND:USS0019L39S,56.0
2022-07-08,PRCP,GHCND:US1CAAL0012,0.0
2022-07-08,PRCP,GHCND:US1CASD0053,0.0
2022-07-08,PRCP,GHCND:US1CASK0020,0.0
2022-07-08,PRCP,GHCND:USC00041697,0.0
2022-07-08,TMAX,GHCND:USR0000CBAR,71.0
2022-07-08,TMIN,GHCND:USR0000CBAR,52.0
2022-07-08,TMAX,GHCND:USR0000CCRE,79.0
2022-07-08,TMIN,GHCND:USR0000CCRE,40.0
2022-07-08,TMAX,GHCND:USR0000CDGR,82.0
2022-07-08,TMIN,GHCND:USR0000CDGR,51.0
2022-07-08,TMAX,GHCND:USR0000CHAY,89.0
2022-07-08,TMIN,GHCND:USR0000CHAY,46.0
2022-07-08,TMAX,GHCND:USR0000CHNM,82.0
2022-07-08,TMIN,GHCND:USR0000CHNM,64.0
2022-07-08,TMAX,GHCND:USR0000CSNL,97.0
2022-07-08,TMIN,GHCND:USR0000CSNL,56.0
2022-07-08,PRCP,GHCND:USS0019L39S,0.0
2022-07-08,TMAX,GHCND:USS0019L39S,80.0
2022-07-08,TMIN,GHCND:USS0019L39S,54.0
2022-07-09,PRCP,GHCND:US1CAAL0012,0.0
2022-07-09,PRCP,GHCND:US1CASD0053,0.0
2022-07-09,PRCP,GHCND:US1CASK0020,0.0
2022-07-09,PRCP,GHCND:USC00041697,0.0
2022-07-09,TMAX,GHCND:USR0000CBAR,73.0
2022-07-09,TMIN,GHCND:USR0000CBAR,53.0
2022-07-09,TMAX,GHCND:USR0000CCRE,80.0
2022-07-09,TMIN,GHCND:USR0000CCRE,49.0
2022-07-09,TMAX,GHCND:USR0000CDGR,82.0
2022-07-09,TMIN,GHCND:USR0000CDGR,51.0
2022-07-09,TMAX,GHCND:USR0000CHAY,91.0
2022-07-09,TMIN,GHCND:USR0000CHAY,49.0
2022-07-09,TMAX,GHCND:USR0000CHNM,83.0
2022-07-09,TMIN,GHCND:USR0000CHNM,64.0
2022-07-09,TMAX,GHCND:USR0000CSNL,93.0
2022-07-09,TMIN,GHCND:USR0000CSNL,58.0
2022-07-09,PRCP,GHCND:USS0019L39S,0.0
2022-07-09,TMAX,GHCND:USS0019L39S,80.0
2022-07-09,TMIN,GHCND:USS0019L39S,57.0
2022-07-10,PRCP,GHCND:US1CAAL0012,0.0
2022-07-10,PRCP,GHCND:US1CASD0053,0.0
2022-07-10,PRCP,GHCND:US1CASK0020,0.0
2022-07-10,PRCP,GHCND:USC00041697,0.0
2022-07-10,TMAX,GHCND:USC00041697,90.0
2022-07-10,TMIN,GHCND:USC00041697,55.0
2022-07-10,TMAX,GHCND:USR0000CBAR,87.0
2022-07-10,TMIN,GHCND:USR0000CBAR,51.0
2022-07-10,TMAX,GHCND:USR0000CCRE,88.0
2022-07-10,TMIN,GHCND:USR0000CCRE,39.0
2022-07-10,TMAX,GHCND:USR0000CDGR,87.0
2022-07-10,TMIN,GHCND:USR0000CDGR,52.0
2022-07-10,TMAX,GHCND:USR0000CHAY,98.0
2022-07-10,TMIN,GHCND:USR0000CHAY,50.0
2022-07-10,TMAX,GHCND:USR0000CHNM,86.0
2022-07-10,TMIN,GHCND:USR0000CHNM,57.0
2022-07-10,TMAX,GHCND:USR0000CSNL,97.0
2022-07-10,TMIN,GHCND:USR0000CSNL,58.0
2022-07-10,PRCP,GHCND:USS0019L39S,0.0
2022-07-10,TMAX,GHCND:USS0019L39S,87.0
2022-07-10,TMIN,GHCND:USS0019L39S,51.0
2022-07-11,PRCP,GHCND:US1CAAL0012,0.0
2022-07-11,PRCP,GHCND:US1CASD0053,0.0
2022-07-11,PRCP,GHCND:US1CASK0020,0.0
2022-07-11,PRCP,GHCND:USC00041697,0.0
2022-07-11,TMAX,GHCND:USC00041697,91.0
2022-07-11,TMIN,GHCND:USC00041697,59.0
2022-07-11,TMAX,GHCND:USR0000CBAR,89.0
2022-07-11,TMIN,GHCND:USR0000CBAR,53.0
2022-07-11,TMAX,GHCND:USR0000CCRE,91.0
2022-07-11,TMIN,GHCND:USR0000CCRE,39.0
2022-07-11,TMAX,GHCND:USR0000CDGR,94.0
2022-07-11,TMIN,GHCND:USR0000CDGR,61.0
2022-07-11,TMAX,GHCND:USR0000CHAY,105.0
2022-07-11,TMIN,GHCND:USR0000CHAY,52.0
2022-07-11,TMAX,GHCND:USR0000CHNM,88.0
2022-07-11,TMIN,GHCND:USR0000CHNM,63.0
2022-07-11,TMAX,GHCND:USR0000CSNL,104.0
2022-07-11,TMIN,GHCND:USR0000CSNL,63.0
2022-07-11,PRCP,GHCND:USS0019L39S,0.0
2022-07-11,TMAX,GHCND:USS0019L39S,90.0
2022-07-11,TMIN,GHCND:USS0019L39S,55.0
2022-07-12,PRCP,GHCND:US1CAAL0012,0.0
2022-07-12,PRCP,GHCND:US1CASD0053,0.0
2022-07-12,PRCP,GHCND:US1CASK0020,0.0
2022-07-12,PRCP,GHCND:USC00041697,0.0
2022-07-12,TMAX,GHCND:USC00041697,85.0
2022-07-12,TMIN,GHCND:USC00041697,62.0
2022-07-12,TMAX,GHCND:USR0000CBAR,76.0
2022-07-12,TMIN,GHCND:USR0000CBAR,53.0
2022-07-12,TMAX,GHCND:USR0000CCRE,87.0
2022-07-12,TMIN,GHCND:USR0000CCRE,44.0
2022-07-12,TMAX,GHCND:USR0000CDGR,96.0
2022-07-12,TMIN,GHCND:USR0000CDGR,63.0
2022-07-12,TMAX,GHCND:USR0000CHAY,97.0
2022-07-12,TMIN,GHCND:USR0000CHAY,55.0
2022-07-12,TMAX,GHCND:USR0000CHNM,88.0
2022-07-12,TMIN,GHCND:USR0000CHNM,72.0
2022-07-12,TMAX,GHCND:USR0000CSNL,99.0
2022-07-12,TMIN,GHCND:USR0000CSNL,66.0
2022-07-12,PRCP,GHCND:USS0019L39S,0.0
2022-07-12,TMAX,GHCND:USS0019L39S,88.0
2022-07-12,TMIN,GHCND:USS0019L39S,59.0
2022-07-13,PRCP,GHCND:US1CAAL0012,0.0
2022-07-13,PRCP,GHCND:US1CASD0053,0.0
2022-07-13,PRCP,GHCND:US1CASK0020,0.0
2022-07-13,PRCP,GHCND:USC00041697,0.0
2022-07-13,TMAX,GHCND:USC00041697,96.0
2022-07-13,TMIN,GHCND:USC00041697,61.0
2022-07-13,TMAX,GHCND:USR0000CBAR,76.0
2022-07-13,TMIN,GHCND:USR0000CBAR,52.0
2022-07-13,TMAX,GHCND:USR0000CCRE,84.0
2022-07-13,TMIN,GHCND:USR0000CCRE,47.0
2022-07-13,TMAX,GHCND:USR0000CDGR,88.0
2022-07-13,TMIN,GHCND:USR0000CDGR,59.0
2022-07-13,TMAX,GHCND:USR0000CHAY,97.0
2022-07-13,TMIN,GHCND:USR0000CHAY,54.0
2022-07-13,TMAX,GHCND:USR0000CHNM,86.0
2022-07-13,TMIN,GHCND:USR0000CHNM,71.0
2022-07-13,TMAX,GHCND:USR0000CSNL,96.0
2022-07-13,TMIN,GHCND:USR0000CSNL,60.0
2022-07-13,PRCP,GHCND:USS0019L39S,0.0
2022-07-13,TMAX,GHCND:USS0019L39S,84.0
2022-07-13,TMIN,GHCND:USS0019L39S,63.0
2022-07-14,PRCP,GHCND:US1CAAL0012,0.0
2022-07-14,PRCP,GHCND:US1CASD0053,0.0
2022-07-14,PRCP,GHCND:US1CASK0020,0.0
2022-07-14,PRCP,GHCND:USC00041697,0.0
2022-07-14,TMAX,GHCND:USR0000CBAR,79.0
2022-07-14,TMIN,GHCND:USR0000CBAR,49.0
2022-07-14,TMAX,GHCND:USR0000CCRE,84.0
2022-07-14,TMIN,GHCND:USR0000CCRE,39.0
2022-07-14,TMAX,GHCND:USR0000CDGR,90.0
2022-07-14,TMIN,GHCND:USR0000CDGR,56.0
2022-07-14,TMAX,GHCND:USR0000CHAY,98.0
2022-07-14,TMIN,GHCND:USR0000CHAY,50.0
2022-07-14,TMAX,GHCND:USR0000CHNM,88.0
2022-07-14,TMIN,GHCND:USR0000CHNM,71.0
2022-07-14,TMAX,GHCND:USR0000CSNL,100.0
2022-07-14,TMIN,GHCND:USR0000CSNL,58.0
2022-07-14,PRCP,GHCND:USS0019L39S,0.0
2022-07-14,TMAX,GHCND:USS0019L39S,86.0
2022-07-14,TMIN,GHCND:USS0019L39S,52.0
2022-07-15,PRCP,GHCND:US1CAAL0012,0.0
2022-07-15,PRCP,GHCND:US1CASD0053,0.0
2022-07-15,PRCP,GHCND:US1CASK0020,0.0
2022-07-15,PRCP,GHCND:USC00041697,0.0
2022-07-15,TMAX,GHCND:USR0000CBAR,72.0
2022-07-15,TMIN,GHCND:USR0000CBAR,51.0
2022-07-15,TMAX,GHCND:USR0000CCRE,85.0
2022-07-15,TMIN,GHCND:USR0000CCRE,50.0
2022-07-15,TMAX,GHCND:USR0000CDGR,90.0
2022-07-15,TMIN,GHCND:USR0000CDGR,56.0
2022-07-15,TMAX,GHCND:USR0000CHAY,98.0
2022-07-15,TMIN,GHCND:USR0000CHAY,49.0
2022-07-15,TMAX,GHCND:USR0000CHNM,88.0
2022-07-15,TMIN,GHCND:USR0000CHNM,69.0
2022-07-15,TMAX,GHCND:USR0000CSNL,99.0
2022-07-15,TMIN,GHCND:USR0000CSNL,59.0
2022-07-15,PRCP,GHCND:USS0019L39S,0.0
2022-07-15,TMAX,GHCND:USS0019L39S,86.0
2022-07-15,TMIN,GHCND:USS0019L39S,64.0
2022-07-16,PRCP,GHCND:US1CAAL0012,0.0
2022-07-16,PRCP,GHCND:US1CASD0053,0.0
2022-07-16,PRCP,GHCND:US1CASK0020,0.0
2022-07-16,PRCP,GHCND:USC00041697,0.0
2022-07-16,TMAX,GHCND:USR0000CBAR,86.0
2022-07-16,TMIN,GHCND:USR0000CBAR,48.0
2022-07-16,TMAX,GHCND:USR0000CCRE,87.0
2022-07-16,TMIN,GHCND:USR0000CCRE,47.0
2022-07-16,TMAX,GHCND:USR0000CDGR,91.0
2022-07-16,TMIN,GHCND:USR0000CDGR,54.0
2022-07-16,TMAX,GHCND:USR0000CHAY,97.0
2022-07-16,TMIN,GHCND:USR0000CHAY,48.0
2022-07-16,TMAX,GHCND:USR0000CHNM,90.0
2022-07-16,TMIN,GHCND:USR0000CHNM,62.0
2022-07-16,TMAX,GHCND:USR0000CSNL,103.0
2022-07-16,TMIN,GHCND:USR0000CSNL,61.0
2022-07-16,PRCP,GHCND:USS0019L39S,0.0
2022-07-16,TMAX,GHCND:USS0019L39S,88.0
2022-07-16,TMIN,GHCND:USS0019L39S,60.0
2022-07-17,PRCP,GHCND:US1CAAL0012,0.0
2022-07-17,PRCP,GHCND:US1CASD0053,0.0
2022-07-17,PRCP,GHCND:US1CASK0020,0.0
2022-07-17,PRCP,GHCND:USC00041697,0.0
2022-07-17,TMAX,GHCND:USC00041697,99.0
2022-07-17,TMIN,GHCND:USC00041697,59.0
2022-07-17,TMAX,GHCND:USR0000CBAR,80.0
2022-07-17,TMIN,GHCND:USR0000CBAR,51.0
2022-07-17,TMAX,GHCND:USR0000CCRE,86.0
2022-07-17,TMIN,GHCND:USR0000CCRE,49.0
2022-07-17,TMAX,GHCND:USR0000CDGR,93.0
2022-07-17,TMIN,GHCND:USR0000CDGR,56.0
2022-07-17,TMAX,GHCND:USR0000CHAY,97.0
2022-07-17,TMIN,GHCND:USR0000CHAY,49.0
2022-07-17,TMAX,GHCND:USR0000CHNM,88.0
2022-07-17,TMIN,GHCND:USR0000CHNM,71.0
2022-07-17,TMAX,GHCND:USR0000CSNL,107.0
2022-07-17,TMIN,GHCND:USR0000CSNL,66.0
2022-07-17,PRCP,GHCND:USS0019L39S,0.0
2022-07-17,TMAX,GHCND:USS0019L39S,87.0
2022-07-17,TMIN,GHCND:USS0019L39S,65.0
2022-07-18,PRCP,GHCND:US1CAAL0012,0.0
2022-07-18,PRCP,GHCND:US1CASD0053,0.0
2022-07-18,PRCP,GHCND:US1CASK0020,0.0
2022-07-18,PRCP,GHCND:USC00041697,0.0
2022-07-18,TMAX,GHCND:USC00041697,99.0
2022-07-18,TMIN,GHCND:USC00041697,61.0
2022-07-18,TMAX,GHCND:USR0000CBAR,90.0
2022-07-18,TMIN,GHCND:USR0000CBAR,51.0
2022-07-18,TMAX,GHCND:USR0000CCRE,83.0
2022-07-18,TMIN,GHCND:USR0000CCRE,51.0
2022-07-18,TMAX,GHCND:USR0000CDGR,92.0
2022-07-18,TMIN,GHCND:USR0000CDGR,53.0
2022-07-18,TMAX,GHCND:USR0000CHAY,100.0
2022-07-18,TMIN,GHCND:USR0000CHAY,46.0
2022-07-18,TMAX,GHCND:USR0000CHNM,86.0
2022-07-18,TMIN,GHCND:USR0000CHNM,64.0
2022-07-18,TMAX,GHCND:USR0000CSNL,107.0
2022-07-18,TMIN,GHCND:USR0000CSNL,63.0
2022-07-18,PRCP,GHCND:USS0019L39S,0.0
2022-07-18,TMAX,GHCND:USS0019L39S,86.0
2022-07-18,TMIN,GHCND:USS0019L39S,59.0
2022-07-19,PRCP,GHCND:US1CAAL0012,0.0
2022-07-19,PRCP,GHCND:US1CASD0053,0.0
2022-07-19,PRCP,GHCND:US1CASK0020,0.0
2022-07-19,PRCP,GHCND:USC00041697,0.0
2022-07-19,TMAX,GHCND:USC00041697,94.0
2022-07-19,TMIN,GHCND:USC00041697,66.0
2022-07-19,TMAX,GHCND:USR0000CBAR,75.0
2022-07-19,TMIN,GHCND:USR0000CBAR,49.0
2022-07-19,TMAX,GHCND:USR0000CCRE,84.0
2022-07-19,TMIN,GHCND:USR0000CCRE,46.0
2022-07-19,TMAX,GHCND:USR0000CDGR,90.0
2022-07-19,TMIN,GHCND:USR0000CDGR,58.0
2022-07-19,TMAX,GHCND:USR0000CHAY,100.0
2022-07-19,TMIN,GHCND:USR0000CHAY,48.0
2022-07-19,TMAX,GHCND:USR0000CHNM,85.0
2022-07-19,TMIN,GHCND:USR0000CHNM,58.0
2022-07-19,TMAX,GHCND:USR0000CSNL,103.0
2022-07-19,TMIN,GHCND:USR0000CSNL,67.0
2022-07-19,PRCP,GHCND:USS0019L39S,0.0
2022-07-19,TMAX,GHCND:USS0019L39S,85.0
2022-07-19,TMIN,GHCND:USS0019L39S,60.0
2022-07-20,PRCP,GHCND:US1CAAL0012,0.0
2022-07-20,PRCP,GHCND:US1CASD0053,0.0
2022-07-20,PRCP,GHCND:US1CASK0020,0.0
2022-07-20,PRCP,GHCND:USC00041697,0.0
2022-07-20,TMAX,GHCND:USC00041697,95.0
2022-07-20,TMIN,GHCND:USC00041697,64.0
2022-07-20,TMAX,GHCND:USR0000CBAR,77.0
2022-07-20,TMIN,GHCND:USR0000CBAR,46.0
2022-07-20,TMAX,GHCND:USR0000CCRE,85.0
2022-07-20,TMIN,GHCND:USR0000CCRE,46.0
2022-07-20,TMAX,GHCND:USR0000CDGR,91.0
2022-07-20,TMIN,GHCND:USR0000CDGR,56.0
2022-07-20,TMAX,GHCND:USR0000CHAY,100.0
2022-07-20,TMIN,GHCND:USR0000CHAY,48.0
2022-07-20,TMAX,GHCND:USR0000CHNM,88.0
2022-07-20,TMIN,GHCND:USR0000CHNM,61.0
2022-07-20,TMAX,GHCND:USR0000CSNL,102.0
2022-07-20,TMIN,GHCND:USR0000CSNL,62.0
2022-07-20,PRCP,GHCND:USS0019L39S,0.0
2022-07-20,TMAX,GHCND:USS0019L39S,87.0
2022-07-20,TMIN,GHCND:USS0019L39S,58.0
2022-07-21,PRCP,GHCND:US1CAAL0012,0.0
2022-07-21,PRCP,GHCND:US1CASD0053,0.0
2022-07-21,PRCP,GHCND:US1CASK0020,0.0
2022-07-21,PRCP,GHCND:USC00041697,0.0
2022-07-21,TMAX,GHCND:USC00041697,97.0
2022-07-21,TMIN,GHCND:USC00041697,62.0
2022-07-21,TMAX,GHCND:USR0000CBAR,75.0
2022-07-21,TMIN,GHCND:USR0000CBAR,46.0
2022-07-21,TMAX,GHCND:USR0000CCRE,87.0
2022-07-21,TMIN,GHCND:USR0000CCRE,44.0
2022-07-21,TMAX,GHCND:USR0000CDGR,92.0
2022-07-21,TMIN,GHCND:USR0000CDGR,57.0
2022-07-21,TMAX,GHCND:USR0000CHAY,99.0
2022-07-21,TMIN,GHCND:USR0000CHAY,45.0
2022-07-21,TMAX,GHCND:USR0000CHNM,89.0
2022-07-21,TMIN,GHCND:USR0000CHNM,65.0
2022-07-21,TMAX,GHCND:USR0000CSNL,101.0
2022-07-21,TMIN,GHCND:USR0000CSNL,59.0
2022-07-21,PRCP,GHCND:USS0019L39S,0.0
2022-07-21,TMAX,GHCND:USS0019L39S,87.0
2022-07-21,TMIN,GHCND:USS0019L39S,56.0
2022-07-22,PRCP,GHCND:US1CAAL0012,0.0
2022-07-22,PRCP,GHCND:US1CASD0053,0.0
2022-07-22,PRCP,GHCND:US1CASK0020,0.0
2022-07-22,PRCP,GHCND:USC00041697,0.0
2022-07-22,TMAX,GHCND:USC00041697,98.0
2022-07-22,TMIN,GHCND:USC00041697,61.0
2022-07-22,TMAX,GHCND:USR0000CBAR,77.0
2022-07-22,TMIN,GHCND:USR0000CBAR,49.0
2022-07-22,TMAX,GHCND:USR0000CCRE,87.0
2022-07-22,TMIN,GHCND:USR0000CCRE,48.0
2022-07-22,TMAX,GHCND:USR0000CDGR,88.0
2022-07-22,TMIN,GHCND:USR0000CDGR,56.0
